idProduct,idCategory,avg,low,trend,avg1,avg7,avg30
749690,1611,0.2,0.02,0.18,0.15,0.2,0.27
749691,1611,0.04,0.02,0.06,0.05,0.06,0.05
749692,1611,0.04,0.02,0.06,0.05,0.06,0.05
749693,1611,0.05,0.02,0.04,0.05,0.06,0.06
749694,1611,0.35,0.02,0.43,0.15,0.46,0.49
749695,1611,0.07,0.02,0.07,0.05,0.05,0.05
749696,1611,0.04,0.02,0.05,0.05,0.05,0.04
749697,1611,0.06,0.02,0.06,0.05,0.05,0.04
749698,1611,0.24,0.1,0.22,0.15,0.23,0.25
749699,1611,0.07,0.02,0.08,0.05,0.07,0.05
749700,1611,0.08,0.02,0.07,0.05,0.06,0.05
749701,1611,0.07,0.02,0.06,0.05,0.06,0.05
749702,1611,0.19,0.02,0.16,0.15,0.18,0.19
749704,1611,0.04,0.02,0.04,0.05,0.06,0.06
749705,1611,0.08,0.02,0.06,0.05,0.07,0.06
749706,1611,0.05,0.02,0.05,0.05,0.06,0.05
749707,1611,0.1,0.02,0.06,0.05,0.07,0.05
749708,1611,0.09,0.02,0.07,0.04,0.08,0.07
749709,1611,12.66,9.0,12.56,12.0,12.2,12.58
749710,1611,19.65,20.0,20.88,30.25,24.06,20.31
749711,1611,0.72,0.05,0.44,0.2,0.71,0.51
749712,1611,0.19,0.02,0.14,0.2,0.15,0.16
749714,1611,0.44,0.09,0.51,1.0,0.54,0.51
749715,1611,2.5,1.5,2.5,2.0,2.54,2.68
749716,1611,0.22,0.02,0.28,0.49,0.27,0.25
749717,1611,0.06,0.02,0.1,0.05,0.09,0.1
749718,1611,0.29,0.02,0.39,0.41,0.46,0.24
749719,1611,0.55,0.05,0.52,0.27,0.65,0.43
749720,1611,1.47,1.0,1.61,0.8,1.51,1.28
749721,1611,2.3,0.02,1.97,2.99,2.38,2.13
749722,1611,0.18,0.02,0.17,0.05,0.18,0.24
749723,1611,0.21,0.02,0.29,0.1,0.32,0.28
749724,1611,11.29,12.0,10.52,12.99,11.89,14.06
749725,1611,8.65,3.0,5.55,3.0,5.7,7.04
749726,1611,0.05,0.02,0.06,0.07,0.05,0.05
749727,1611,0.08,0.02,0.06,0.05,0.05,0.06
749728,1611,3.83,0.06,3.92,2.0,4.21,3.38
749729,1611,,0.02,0.09,0.15,0.2,0.25
749730,1611,18.66,15.0,23.5,20.0,18.93,14.96
749731,1611,0.06,0.02,0.07,0.02,0.06,0.08
749732,1611,0.07,0.02,0.08,0.1,0.09,0.07
749733,1611,0.1,0.02,0.13,0.02,0.12,0.11
749735,1611,1.81,1.2,2.17,4.32,2.22,2.22
749736,1611,0.07,0.02,0.08,0.15,0.07,0.07
749737,1611,0.03,0.02,0.05,0.05,0.04,0.05
749738,1611,0.02,0.02,0.06,0.1,0.05,0.06
749739,1611,0.12,0.02,0.12,0.2,0.12,0.16
749740,1611,1.54,0.9,1.24,1.2,1.55,2.08
749741,1611,0.05,0.02,0.1,0.1,0.08,0.11
749742,1611,0.04,0.02,0.08,0.1,0.06,0.06
749743,1611,0.06,0.02,0.07,0.15,0.07,0.07
749744,1611,0.09,0.02,0.18,0.45,0.19,0.13
749745,1611,4.15,3.8,3.91,4.0,4.01,4.36
749746,1611,0.02,0.02,0.13,0.3,0.11,0.23
749747,1611,0.03,0.02,0.06,0.05,0.04,0.05
749748,1611,0.06,0.02,0.1,0.1,0.11,0.08
749749,1611,0.03,0.02,0.04,0.05,0.05,0.05
749750,1611,0.73,0.35,0.8,0.44,0.72,0.64
749751,1611,6.87,4.0,7.1,4.0,6.77,6.02
749752,1611,0.15,0.02,0.13,0.15,0.12,0.09
749753,1611,0.24,0.02,0.18,0.16,0.16,0.18
749754,1611,0.05,0.02,0.11,0.02,0.08,0.1
749755,1611,0.14,0.02,0.13,0.1,0.14,0.11
749756,1611,0.83,0.02,0.96,0.92,0.94,0.69
749757,1611,1.45,0.9,1.68,1.99,1.52,1.67
749758,1611,8.28,5.0,7.47,7.5,7.96,7.98
749759,1611,0.06,0.02,0.07,0.1,0.07,0.07
749760,1611,0.11,0.02,0.11,0.04,0.11,0.09
749761,1611,0.28,0.02,0.25,0.25,0.27,0.22
749762,1611,20.44,18.0,19.42,22.48,21.41,22.08
749763,1611,0.69,0.05,0.58,1.98,0.76,0.46
749764,1611,18.0,18.0,22.42,18.0,21.15,15.84
749765,1611,30.0,29.9,30.51,30.0,28.15,20.69
749766,1611,20.0,24.0,23.21,25.99,22.7,18.75
749767,1611,10.99,9.0,12.29,10.99,11.88,11.61
749768,1611,24.14,24.99,26.02,23.5,24.24,18.08
749769,1611,3.35,2.5,3.98,3.2,4.12,4.2
749770,1611,5.0,4.0,5.73,5.0,5.92,5.59
749771,1611,2.9,2.99,3.26,3.49,3.21,4.14
749772,1611,2.0,1.5,2.68,1.5,2.6,2.43
749773,1611,15.0,14.0,15.57,15.0,16.11,17.78
749774,1611,37.99,40.0,39.07,41.0,40.18,50.24
749775,1611,4.7,3.5,4.51,4.29,4.38,4.46
749776,1611,,75.0,84.77,79.99,100.71,107.53
749777,1611,89.9,108.89,72.64,89.9,98.4,131.79
749778,1611,5.4,4.0,5.69,6.46,5.8,5.39
749779,1611,5.0,2.99,5.93,5.0,5.78,7.76
749780,1611,1.75,2.0,1.95,1.5,2.3,2.32
749781,1611,15.0,7.5,12.37,15.0,12.1,10.52
749782,1611,10.28,5.0,9.86,6.0,10.35,7.47
749783,1611,8.37,3.6,6.53,5.74,6.09,5.97
749784,1611,3.99,7.99,4.75,3.99,9.27,13.01
749785,1611,13.85,14.0,13.52,13.99,13.97,16.21
749786,1611,35.75,36.9,36.82,40.17,38.24,45.65
750612,1611,0.06,0.02,0.08,0.1,0.07,0.08
750613,1611,1.42,1.1,1.38,1.2,1.48,1.82
750687,1611,5.25,3.5,4.71,6.0,3.56,2.44
750688,1611,0.44,0.09,0.19,0.44,0.34,0.41
750689,1611,1.5,0.1,1.13,1.5,0.98,1.16
750690,1611,0.46,0.1,0.27,0.68,0.36,0.64
750691,1611,0.74,0.13,0.32,0.85,0.36,0.53
750692,1611,0.29,0.04,0.19,0.45,0.36,0.46
750693,1611,2.35,2.2,2.21,2.0,2.54,3.17
750694,1611,7.4,7.0,2.45,7.4,9.55,15.13
750695,1611,4.36,3.5,3.72,3.5,4.19,5.39
750696,1611,18.83,9.99,16.68,19.5,18.39,26.13
750697,1611,0.56,0.05,0.55,2.5,0.52,0.43
750698,1611,9.99,8.5,10.04,10.0,9.7,8.09
750699,1611,8.64,4.4,7.89,10.0,8.93,12.41
750700,1611,23.6,9.99,19.69,25.29,21.7,19.96
750701,1611,3.98,3.49,4.5,5.2,4.35,4.53
750702,1611,13.0,9.0,11.03,14.0,14.3,17.86
750703,1611,0.32,0.05,0.32,0.15,0.38,0.36
750704,1611,3.46,2.0,3.94,2.0,3.73,3.79
750709,1612,,4.49,,,,
750710,1612,,7.0,20.54,,,
750711,1612,3.5,4.0,3.75,,,
751618,1614,37.84,34.9,38.94,,,
752499,1612,2.56,2.9,1.81,,,
752500,1612,7.64,4.0,6.65,,,
752502,1611,5.95,3.0,5.23,7.5,5.43,5.23
752503,1611,2.33,2.5,2.68,3.95,3.56,5.17
752505,1611,1.29,0.6,1.44,0.5,1.2,1.11
752507,1611,4.5,4.0,4.57,4.86,5.0,4.98
752508,1611,2.59,2.0,1.23,5.0,3.28,5.39
752509,1611,16.49,12.0,16.24,15.0,17.75,18.21
754796,1611,0.82,0.69,0.82,0.76,0.86,1.06
754798,1611,0.87,0.15,0.67,1.0,0.79,0.7
754799,1611,0.68,0.65,0.72,0.72,0.69,1.21
754800,1611,0.2,0.2,0.55,0.19,0.48,0.39
754802,1611,5.0,3.0,5.11,5.0,4.44,3.79
754803,1611,1.63,1.5,1.65,1.75,1.65,1.63
754804,1611,4.2,4.0,4.27,4.7,4.39,4.47
754807,1611,1.11,0.9,1.1,0.99,1.11,1.03
755359,1611,0.17,0.02,0.08,0.15,0.09,0.09
755362,1611,1.0,0.5,1.35,1.0,1.23,1.6
755363,1611,0.57,0.05,0.88,0.2,0.73,0.69
755364,1611,0.22,0.09,0.22,0.24,0.21,0.22
755365,1611,0.17,0.02,0.17,0.09,0.15,0.17
755368,1611,1.0,0.02,0.67,0.07,0.76,0.71
755370,1611,0.13,0.02,0.18,0.05,0.12,0.13
755372,1611,0.27,0.02,0.24,0.5,0.22,0.15
755373,1611,0.05,0.02,0.08,0.06,0.05,0.09
755374,1611,0.42,0.1,0.2,0.2,0.5,0.8
755375,1612,0.25,0.25,0.61,,,
755376,1612,1.98,1.45,1.62,,,
755506,1611,0.21,0.02,0.13,0.2,0.1,0.08
755507,1611,0.17,0.02,0.16,0.3,0.15,0.14
755508,1611,2.0,2.0,3.67,2.0,3.42,3.75
755509,1611,0.15,0.02,0.17,0.25,0.13,0.13
755510,1611,0.37,0.02,0.37,0.25,0.36,0.53
755511,1611,5.3,3.9,5.05,5.5,5.3,6.44
755512,1611,0.06,0.02,0.11,0.1,0.07,0.08
755513,1611,0.07,0.02,0.07,0.02,0.06,0.07
755514,1611,0.03,0.02,0.05,0.03,0.03,0.04
755515,1611,0.3,0.02,0.14,0.3,0.16,0.12
755516,1611,6.8,4.5,7.0,5.8,7.14,6.75
755517,1611,0.16,0.02,0.09,0.19,0.15,0.11
755518,1611,19.78,17.0,18.08,19.0,19.79,24.64
755519,1611,0.09,0.02,0.06,0.15,0.05,0.05
755520,1611,0.12,0.02,0.1,0.15,0.11,0.11
755521,1611,0.06,0.02,0.05,0.1,0.04,0.04
755522,1611,0.17,0.02,0.1,0.05,0.16,0.19
755523,1611,1.5,0.5,1.44,1.0,1.41,1.47
755524,1611,2.8,2.0,5.95,3.0,5.09,4.86
755525,1611,0.08,0.02,0.09,0.16,0.1,0.09
755526,1611,0.16,0.02,0.15,0.15,0.16,0.1
755527,1611,0.11,0.02,0.08,0.03,0.1,0.06
755528,1611,0.09,0.02,0.14,0.25,0.13,0.14
755529,1611,3.15,2.0,3.4,2.74,2.87,5.52
755530,1611,0.02,0.02,0.08,0.02,0.08,0.11
755531,1611,0.14,0.02,0.14,0.25,0.15,0.15
755532,1611,0.13,0.02,0.11,0.09,0.11,0.14
755533,1611,15.11,13.0,15.21,12.98,14.27,18.19
755534,1611,0.11,0.02,0.12,0.05,0.14,0.12
755535,1611,0.41,0.02,0.38,0.46,0.43,0.27
755536,1611,0.12,0.02,0.12,0.14,0.13,0.12
755537,1611,3.88,4.0,3.88,4.0,3.93,5.09
755538,1611,0.06,0.02,0.09,0.05,0.05,0.07
755539,1611,0.24,0.02,0.21,0.25,0.26,0.19
755540,1611,0.22,0.02,0.17,0.25,0.23,0.19
755541,1611,5.03,2.99,3.76,3.21,4.53,5.25
755542,1611,0.08,0.02,0.07,0.06,0.07,0.05
755543,1611,0.18,0.02,0.16,0.15,0.18,0.19
755544,1611,0.1,0.02,0.07,0.1,0.09,0.07
755545,1611,0.12,0.02,0.12,0.02,0.15,0.14
755546,1611,0.03,0.02,0.07,0.03,0.09,0.05
755547,1611,1.87,0.75,1.41,1.99,1.77,2.24
755548,1611,0.27,0.02,0.18,0.02,0.24,0.26
755549,1611,0.03,0.02,0.05,0.04,0.03,0.06
755550,1611,13.92,12.0,16.12,14.5,15.28,12.39
755551,1611,0.11,0.02,0.12,0.1,0.12,0.1
755552,1611,0.13,0.02,0.13,0.27,0.12,0.13
755553,1611,0.09,0.02,0.08,0.14,0.09,0.08
755554,1611,0.09,0.02,0.07,0.25,0.09,0.1
755555,1611,0.17,0.02,0.17,0.35,0.17,0.18
755556,1611,0.15,0.02,0.18,0.3,0.15,0.16
755557,1611,0.14,0.02,0.17,0.29,0.14,0.17
755558,1611,0.17,0.02,0.19,0.29,0.18,0.19
755559,1611,0.17,0.04,0.16,0.34,0.1,0.15
755560,1612,1.2,0.75,1.26,,,
755561,1612,,4.5,,,,
755562,1615,5.99,5.99,6.52,,,
755668,1611,0.5,0.1,0.39,0.5,0.39,0.71
755669,1611,6.04,4.5,6.45,6.0,7.03,8.7
755670,1611,0.13,0.02,0.12,0.14,0.13,0.11
755671,1611,0.29,0.02,0.27,0.15,0.33,0.35
755672,1611,0.02,0.02,0.04,0.04,0.04,0.05
755673,1611,0.32,0.02,0.35,1.25,0.46,0.61
755674,1611,0.56,0.02,0.48,0.75,0.63,0.69
755675,1611,0.11,0.02,0.08,0.11,0.08,0.09
755676,1611,89.8,,81.22,89.8,97.11,104.28
755677,1611,180.0,240.0,163.13,180.0,186.43,190.3
755678,1611,99.99,84.99,90.87,99.99,162.0,162.0
755679,1611,179.9,180.82,188.51,179.9,144.57,144.57
755680,1611,4.94,2.5,6.42,2.5,3.62,4.38
755681,1611,15.9,9.99,15.25,16.0,13.85,15.21
755682,1611,0.13,0.02,0.08,0.05,0.09,0.1
755683,1611,0.04,0.02,0.05,0.05,0.08,0.05
755684,1611,0.05,0.02,0.04,0.04,0.04,0.03
755685,1611,0.08,0.02,0.09,0.15,0.09,0.09
755686,1611,0.13,0.02,0.04,0.03,0.07,0.07
755687,1611,13.6,12.0,16.24,13.5,15.43,13.98
755688,1611,194.0,250.0,181.39,200.0,179.38,188.37
755689,1611,0.04,0.02,0.05,0.03,0.04,0.04
755690,1611,0.03,0.02,0.04,0.02,0.04,0.03
755691,1611,0.07,0.02,0.08,0.1,0.08,0.06
755692,1611,0.15,0.02,0.06,0.15,0.05,0.05
755693,1611,,16.0,19.29,24.49,18.92,18.2
755694,1611,0.15,0.02,0.1,0.2,0.12,0.1
755695,1611,0.23,0.02,0.16,0.48,0.21,0.11
755696,1611,0.04,0.02,0.04,0.05,0.03,0.03
755697,1611,0.22,0.02,0.19,0.19,0.21,0.14
755698,1611,5.9,4.99,7.89,5.9,8.08,9.7
755699,1611,175.0,230.0,163.06,175.0,168.43,172.38
755700,1611,0.03,0.02,0.04,0.02,0.03,0.03
755701,1611,0.09,0.02,0.15,0.2,0.13,0.12
755702,1611,0.17,0.02,0.08,0.1,0.08,0.06
755703,1611,0.06,0.02,0.13,0.26,0.17,0.1
755704,1611,0.37,0.02,0.11,0.37,0.08,0.04
755705,1611,0.12,0.02,0.05,0.05,0.06,0.07
755706,1611,0.05,0.02,0.06,0.14,0.04,0.06
755707,1611,42.3,30.0,46.47,39.9,43.32,31.56
755708,1611,21.0,20.0,21.14,19.0,22.4,34.43
755709,1611,,990.0,397.66,379.01,258.28,258.28
755710,1611,0.05,0.02,0.1,0.1,0.1,0.05
755711,1611,0.03,0.02,0.09,0.05,0.08,0.08
755712,1611,0.04,0.02,0.05,0.1,0.06,0.04
755713,1611,,15.0,18.99,16.0,19.33,22.86
755714,1611,0.04,0.02,0.05,0.04,0.05,0.04
755715,1611,0.15,0.02,0.14,0.14,0.15,0.15
755716,1611,0.08,0.02,0.05,0.02,0.04,0.04
755717,1611,0.09,0.02,0.07,0.02,0.08,0.07
755718,1611,5.99,7.0,8.11,5.99,9.53,11.2
755719,1611,102.5,,94.36,100.0,103.56,114.88
755720,1611,0.05,0.02,0.11,0.02,0.08,0.07
755721,1611,0.23,0.02,0.24,0.15,0.18,0.17
755722,1611,7.0,5.0,7.86,7.0,8.47,7.92
755723,1611,0.09,0.02,0.12,0.1,0.12,0.14
755724,1611,0.03,0.02,0.06,0.03,0.07,0.06
755725,1611,18.54,16.5,15.95,16.18,17.11,17.32
755726,1611,0.11,0.02,0.09,0.1,0.12,0.11
755727,1611,0.04,0.02,0.05,0.04,0.05,0.06
755728,1611,0.09,0.02,0.07,0.02,0.09,0.06
755729,1611,0.07,0.02,0.1,0.02,0.07,0.1
755730,1611,0.13,0.02,0.12,0.02,0.14,0.13
755731,1611,0.11,0.02,0.15,0.14,0.11,0.09
755732,1611,0.06,0.02,0.08,0.02,0.08,0.07
755733,1611,21.75,16.0,20.17,25.0,19.41,17.28
755734,1611,0.1,0.02,0.15,0.1,0.11,0.09
755735,1611,3.99,3.0,3.78,3.9,4.26,4.22
755736,1611,19.46,16.0,20.63,19.46,21.87,23.19
755737,1611,,7.99,8.94,10.0,9.59,10.04
755738,1611,13.28,7.99,12.3,10.0,12.57,10.14
755739,1611,9.5,8.0,11.78,9.5,11.07,9.82
755740,1611,13.99,15.0,17.03,17.0,16.88,15.48
755741,1611,8.0,7.5,7.66,7.99,8.55,12.03
755742,1611,16.5,15.0,19.92,16.5,16.25,21.26
755743,1611,0.17,0.02,0.22,0.2,0.16,0.2
755744,1611,30.8,28.0,31.83,31.33,32.4,33.29
755745,1611,19.67,18.99,18.94,24.99,19.68,16.18
755746,1611,75.0,79.99,75.99,79.79,76.79,73.9
755767,1611,0.67,0.1,0.61,0.5,0.64,0.76
755768,1611,0.02,0.02,0.05,0.02,0.02,0.08
755769,1611,0.03,0.02,0.06,0.02,0.03,0.07
755770,1611,0.08,0.02,0.1,0.11,0.11,0.08
755771,1611,0.56,0.05,0.81,0.3,0.66,0.83
755772,1611,0.04,0.02,0.04,0.04,0.04,0.04
755773,1611,0.04,0.02,0.03,0.04,0.04,0.06
755774,1611,0.02,0.02,0.02,0.04,0.04,0.06
755775,1611,0.02,0.02,0.05,0.02,0.05,0.06
755776,1611,0.02,0.02,0.03,0.02,0.03,0.04
755777,1611,,0.02,0.05,0.04,0.06,0.07
755778,1611,0.02,0.02,0.02,0.02,0.05,0.06
755779,1611,0.56,0.05,0.59,0.99,0.51,0.49
755780,1611,0.04,0.02,0.03,0.04,0.04,0.04
755781,1611,0.2,0.02,0.05,0.02,0.07,0.06
755782,1611,0.13,0.02,0.11,0.12,0.13,0.14
755783,1611,1.34,0.5,1.29,1.0,1.36,1.22
755784,1611,,0.02,0.05,0.04,0.04,0.03
755785,1611,0.1,0.02,0.09,0.05,0.1,0.08
755786,1611,2.56,1.0,2.1,2.99,2.53,2.87
755787,1611,0.2,0.19,0.33,0.19,0.29,0.37
755788,1611,,0.14,0.37,0.3,0.23,0.38
755789,1611,1.17,0.3,1.0,1.9,1.25,0.81
755790,1611,0.6,0.2,1.27,0.2,1.4,1.07
755791,1611,0.4,0.06,0.27,0.47,0.47,0.51
755792,1611,3.21,4.95,3.52,2.39,3.76,3.13
755793,1611,0.2,0.02,0.5,0.2,0.5,0.48
755794,1611,,0.1,0.22,0.09,0.49,0.89
755795,1611,0.25,0.05,0.02,0.25,0.18,0.96
755796,1611,1.21,0.5,0.21,1.21,0.91,1.64
755797,1611,0.39,0.25,0.02,0.39,0.35,1.28
755798,1611,0.69,0.1,0.07,0.69,0.5,1.1
755799,1611,0.5,0.35,0.51,0.5,0.62,0.64
755800,1611,,0.3,0.52,0.74,0.72,0.83
755801,1611,0.8,0.75,0.7,0.8,1.73,2.82
755802,1611,0.57,0.3,0.23,0.5,0.85,2.05
755803,1611,1.4,0.5,0.24,1.4,0.62,1.06
755804,1611,0.25,0.08,0.02,0.19,0.24,2.06
755805,1611,0.89,0.5,0.29,1.0,0.76,1.52
755806,1611,0.95,0.24,0.12,0.95,0.42,0.64
755807,1611,0.1,0.04,0.02,0.1,0.23,0.49
755808,1611,0.28,0.2,0.02,0.28,0.38,0.52
755809,1611,0.5,0.2,0.42,0.5,0.37,0.42
755810,1611,0.25,0.14,0.02,0.1,0.23,0.39
755811,1611,0.77,0.2,0.66,1.47,1.17,0.61
755812,1611,,0.5,0.87,0.71,0.84,0.67
755813,1611,1.5,1.0,1.72,1.5,2.34,1.69
755814,1611,1.32,0.95,0.55,1.5,1.54,2.26
755825,1611,1.25,0.7,0.57,1.25,0.96,1.27
755826,1611,1.0,0.49,0.8,1.0,1.47,2.77
755827,1611,0.93,1.46,0.77,0.49,1.12,1.48
755828,1611,3.0,0.8,1.72,3.0,1.46,1.96
755829,1611,0.4,0.09,0.02,0.4,0.66,1.48
755830,1611,8.98,8.5,5.49,8.98,6.02,3.46
755831,1611,0.08,0.09,0.02,0.08,0.26,0.89
755832,1611,0.02,0.99,1.01,0.02,1.69,2.24
755833,1611,0.05,0.02,0.02,0.07,0.04,0.23
755834,1611,0.2,0.2,0.2,0.2,0.41,0.64
755835,1611,0.6,0.5,0.02,0.6,0.8,1.73
755836,1611,1.5,1.0,0.46,1.5,1.44,2.38
755837,1611,0.02,0.5,0.02,0.02,0.71,2.57
755838,1611,0.1,0.09,0.02,0.1,0.38,1.12
755839,1611,0.25,0.09,0.18,0.25,0.39,0.68
755840,1611,4.0,3.8,2.22,4.0,2.63,3.84
755841,1611,0.97,0.39,0.02,0.97,0.51,1.78
755842,1611,,0.25,0.22,0.86,0.52,1.05
755843,1611,0.79,0.78,0.35,0.79,1.71,3.48
755844,1611,1.45,1.5,2.07,1.45,3.45,3.66
755845,1611,1.86,1.7,0.49,1.86,1.79,4.22
755846,1611,2.6,1.2,2.12,2.6,1.91,1.61
755847,1611,0.3,0.05,0.29,0.49,0.49,0.33
755848,1611,10.0,9.0,9.11,10.0,7.99,7.46
755849,1611,0.5,0.15,0.02,0.5,0.24,0.8
755850,1611,0.95,0.69,0.85,0.99,0.89,1.05
756178,1611,,25000.0,,,,
756179,1611,,,,,,
756180,1611,,,,,,
756181,1611,500.0,,500.0,500.0,500.0,500.0
756183,1611,0.7,0.4,0.57,0.7,0.68,1.1
756184,1611,3.56,2.8,2.65,4.0,3.42,4.87
756185,1611,50.0,35.0,50.0,50.0,50.0,50.0
756186,1611,1.67,0.5,1.23,0.7,1.57,1.53
756187,1611,2.5,1.8,1.51,2.5,3.67,4.06
756188,1611,50.0,,52.21,50.0,71.0,71.0
756189,1611,1.1,0.6,1.83,0.7,1.28,2.28
756190,1611,5.49,1.99,4.01,5.49,4.75,5.54
756191,1611,,40.0,,,,
756192,1611,35.0,35.0,35.0,35.0,35.0,35.0
756193,1611,6.0,2.0,4.7,6.0,4.26,3.66
756194,1611,4.81,4.2,4.35,4.22,4.6,4.93
756195,1611,1.1,0.95,0.86,1.09,2.52,4.8
756196,1611,6.36,2.5,5.08,2.75,6.68,8.97
756197,1611,72.0,45.0,72.0,72.0,72.0,72.0
756198,1611,7.49,5.0,8.16,7.49,7.62,6.51
756199,1611,8.0,6.0,6.66,8.0,4.89,4.07
756200,1611,35.0,39.0,35.0,35.0,35.0,35.0
756201,1611,5.0,5.0,5.89,5.0,5.71,4.55
756202,1611,8.0,8.0,6.36,8.0,5.85,5.59
756203,1611,,40.0,,,,
756204,1611,260.0,348.0,0.02,260.0,210.0,342.4
756229,1612,15.0,12.0,15.76,,,
756230,1612,14.0,10.0,12.57,,,
756231,1612,187.5,500.0,187.5,,,
756265,1611,5.66,6.0,5.21,6.0,5.62,6.79
756266,1611,4.5,5.0,5.18,5.0,6.18,8.27
756267,1611,199.0,450.0,160.31,199.0,183.0,218.37
756269,1611,14.37,13.0,9.49,13.99,16.89,25.12
756272,1611,22.48,24.95,17.77,24.95,21.04,21.97
756284,1611,,1500.0,,,,
756292,1611,,2500.0,,,,
756318,1611,0.7,0.5,0.78,0.7,0.95,1.17
756320,1611,0.45,0.2,0.62,0.2,0.42,0.69
756322,1611,4.0,3.0,6.71,4.0,5.14,2.98
756323,1611,1.2,1.0,1.77,4.0,1.43,1.78
756324,1611,5.5,3.5,5.93,5.5,5.2,4.92
756325,1611,0.5,0.5,0.68,0.5,0.54,0.65
756330,1611,4.67,3.5,4.02,5.63,5.08,4.28
756332,1611,0.67,0.6,1.03,0.5,1.22,1.19
756333,1611,0.45,0.4,0.66,0.5,0.83,0.97
756334,1612,,2.0,,,,
756557,1611,0.45,0.18,0.69,0.79,1.06,0.62
756558,1611,1.0,1.0,1.72,1.0,1.8,2.08
756559,1611,0.58,0.08,0.65,1.0,0.81,0.58
756560,1611,0.43,0.25,0.44,0.5,0.58,1.06
756561,1611,0.7,0.1,0.46,0.7,0.58,0.43
756562,1611,0.48,0.38,0.6,0.45,0.64,0.87
758230,1611,5.5,7.0,7.61,5.0,8.27,9.12
758231,1611,5.0,1.3,4.22,1.3,4.43,3.84
758232,1611,19.75,16.0,22.6,18.5,20.81,23.93
758236,1611,7.39,5.95,5.77,5.99,7.58,10.73
758237,1611,7.58,7.3,8.13,7.2,7.58,10.41
758238,1611,5.36,4.99,4.69,5.0,5.29,5.87
758239,1611,16.19,16.89,15.27,15.3,16.99,13.13
758909,1611,0.11,0.05,0.25,0.1,0.16,0.24
758910,1611,0.75,0.15,0.7,0.2,0.81,0.57
758911,1611,8.99,8.99,12.2,19.5,11.77,13.45
758912,1611,0.35,0.05,0.31,0.1,0.27,0.19
758913,1611,2.69,2.68,3.53,2.69,3.99,6.09
758914,1611,0.29,0.05,0.41,0.1,0.41,0.27
758915,1612,2.0,0.99,2.04,,,
759963,1611,0.1,0.02,0.09,0.04,0.1,0.09
759964,1611,0.1,0.02,0.07,0.02,0.09,0.07
759965,1611,0.1,0.02,0.08,0.1,0.06,0.08
759966,1611,1.31,0.75,1.51,1.34,1.32,1.37
759967,1611,1.38,0.95,1.19,1.0,1.29,1.68
759968,1611,0.99,0.5,1.12,0.87,0.99,1.36
759969,1611,0.17,0.02,0.13,0.1,0.15,0.12
759970,1611,0.11,0.02,0.09,0.1,0.08,0.08
759971,1611,1.11,0.69,1.35,0.99,1.37,1.13
759972,1611,0.71,0.15,0.75,1.04,0.91,0.79
759973,1611,1.12,0.55,1.2,0.66,1.15,1.17
759974,1611,0.14,0.02,0.09,0.02,0.11,0.11
759975,1611,2.33,1.5,2.19,2.85,2.48,2.3
759976,1611,0.14,0.02,0.1,0.12,0.11,0.12
759977,1611,0.1,0.02,0.13,0.1,0.12,0.09
759978,1611,0.04,0.02,0.04,0.1,0.04,0.1
759979,1611,0.12,0.02,0.16,0.14,0.06,0.08
759980,1611,0.13,0.02,0.08,0.1,0.11,0.09
759981,1611,0.37,0.2,0.38,0.42,0.38,0.5
759982,1611,0.75,0.14,1.02,1.44,0.98,1.3
759983,1611,1.45,1.4,1.13,1.33,1.37,2.06
759984,1611,0.49,0.2,0.41,0.2,0.59,0.78
759985,1611,0.5,0.1,0.47,0.5,0.53,0.59
759986,1611,0.31,0.08,0.52,0.15,0.46,0.7
759987,1611,0.56,0.3,0.86,0.5,0.91,0.96
759988,1611,4.28,2.69,4.31,3.5,4.03,4.58
760020,1611,0.83,0.35,0.93,0.6,0.81,1.17
760021,1611,0.46,0.2,0.73,1.3,0.78,0.7
760022,1611,0.25,0.05,0.23,0.25,0.36,0.36
760023,1611,0.5,0.05,0.3,0.5,0.34,0.4
760024,1611,0.19,0.02,0.31,0.1,0.3,0.31
760025,1611,0.9,0.5,0.95,0.9,0.91,1.16
760026,1611,1.03,0.4,0.91,0.5,0.72,0.95
760027,1611,0.34,0.1,0.19,0.18,0.53,0.33
760028,1611,0.35,0.05,0.07,0.35,0.23,0.47
760029,1611,0.15,0.1,0.21,0.15,0.2,0.26
760030,1611,0.09,0.05,0.18,0.1,0.27,0.18
760031,1611,0.72,0.4,0.59,0.85,0.73,1.01
760032,1611,0.33,0.1,0.43,0.5,0.41,0.46
760034,1612,,,4.99,,,
760079,1611,89.45,124.95,94.45,89.45,114.92,143.6
760080,1615,116.2,90.0,103.78,,,
760081,1615,109.5,,129.07,,,
760298,1611,3.0,0.99,3.44,3.0,5.07,5.89
760308,1611,4.94,3.49,3.68,3.5,4.49,5.3
760511,1611,,4.9,6.72,4.75,6.85,6.57
760849,1611,1.0,0.5,1.15,2.0,1.28,1.22
760850,1611,2.77,1.5,2.18,1.5,3.6,5.56
760851,1611,1.48,1.0,1.44,1.48,1.67,2.35
761204,1611,0.6,0.25,0.34,0.6,0.45,0.59
761206,1611,0.05,0.07,0.05,0.05,0.25,0.36
761207,1611,0.35,0.2,0.32,0.35,0.64,0.93
761208,1611,,0.1,0.21,0.49,0.35,0.35
761209,1611,0.15,0.15,0.18,0.1,0.32,0.36
761210,1611,0.15,0.1,0.02,0.15,0.3,0.49
